-2.8791	6.6364	6.6112	-1.2694	-3.0068	-7.5789	-13.168	-10.172	-4.5698	0.0021585	7.2782
-2.895	6.6145	6.6722	-1.2486	-2.934	-7.6075	-13.147	-10.286	-4.5795	-0.091737	7.2728
-2.9108	6.5926	6.7331	-1.2278	-2.8611	-7.636	-13.126	-10.4	-4.5892	-0.18563	7.2674
-2.9266	6.5706	6.794	-1.207	-2.7883	-7.6646	-13.105	-10.514	-4.5989	-0.27953	7.262
-2.9424	6.5487	6.8549	-1.1862	-2.7155	-7.6931	-13.084	-10.628	-4.6086	-0.37342	7.2565
-2.9583	6.5268	6.9159	-1.1654	-2.6426	-7.7217	-13.063	-10.742	-4.6183	-0.46732	7.2511
-2.9741	6.5049	6.9768	-1.1445	-2.5698	-7.7502	-13.042	-10.856	-4.628	-0.56122	7.2457
-2.9899	6.4829	7.0377	-1.1237	-2.497	-7.7788	-13.021	-10.97	-4.6378	-0.65511	7.2403
-3.0043	6.4565	7.0961	-1.1002	-2.426	-7.8007	-12.994	-11.081	-4.649	-0.74959	7.2296
-3.0148	6.4175	7.1472	-1.0691	-2.3603	-7.8043	-12.948	-11.181	-4.6648	-0.84568	7.2041
-3.0253	6.3784	7.1984	-1.0379	-2.2945	-7.8079	-12.902	-11.281	-4.6805	-0.94178	7.1786
-3.0358	6.3394	7.2496	-1.0068	-2.2288	-7.8114	-12.856	-11.381	-4.6963	-1.0379	7.1532
-3.0463	6.3004	7.3008	-0.97567	-2.163	-7.815	-12.811	-11.481	-4.712	-1.134	7.1277
-3.0568	6.2613	7.352	-0.94454	-2.0973	-7.8185	-12.765	-11.581	-4.7277	-1.2301	7.1022
-3.0673	6.2223	7.4031	-0.91342	-2.0315	-7.8221	-12.719	-11.681	-4.7435	-1.3262	7.0767
-3.0778	6.1833	7.4543	-0.88229	-1.9658	-7.8257	-12.673	-11.781	-4.7592	-1.4223	7.0513
-3.0883	6.1442	7.5055	-0.85116	-1.9	-7.8292	-12.628	-11.881	-4.775	-1.5183	7.0258
-3.0988	6.1052	7.5567	-0.82003	-1.8343	-7.8328	-12.582	-11.981	-4.7907	-1.6144	7.0003
-3.1093	6.0662	7.6079	-0.7889	-1.7685	-7.8363	-12.536	-12.081	-4.8064	-1.7105	6.9748
-3.1198	6.0271	7.659	-0.75777	-1.7028	-7.8399	-12.49	-12.181	-4.8222	-1.8066	6.9494
-3.1303	5.9881	7.7102	-0.72664	-1.637	-7.8435	-12.445	-12.281	-4.8379	-1.9027	6.9239
