10.169	19.985	11.426	-7.6376	-19.679	-13.628	4.9528	18.98	15.557	-2.169	-17.901	-8.4843	-49.121	90	12.159	-8.4843	23.293	68.704	-9.9442	1.0498	-15.267	15.87	-89.21	1.0498	35.816	-8.1777	39.34
10.062	19.981	11.53	-7.5216	-19.658	-13.721	4.8312	18.941	15.637	-2.044	-17.846	-8.3804	-49.047	90	12.199	-8.3804	23.235	68.603	-9.9005	1.0089	-15.179	15.854	-89.346	1.0089	35.707	-8.1925	39.794
9.9521	19.974	11.632	-7.4045	-19.633	-13.811	4.7088	18.899	15.714	-1.9187	-17.787	-8.2783	-48.972	90	12.241	-8.2783	23.18	68.504	-9.8609	0.96483	-15.094	15.837	-89.478	0.96483	35.616	-8.1991	40.209
9.8425	19.967	11.734	-7.2873	-19.608	-13.901	4.5863	18.857	15.791	-1.7935	-17.729	-8.1763	-48.898	90	12.283	-8.1763	23.125	68.406	-9.8215	0.92052	-15.01	15.819	-89.611	0.92052	35.525	-8.2051	40.622
9.733	19.96	11.835	-7.1702	-19.583	-13.992	4.4638	18.815	15.868	-1.6682	-17.671	-8.0744	-48.824	90	12.325	-8.0744	23.07	68.307	-9.7821	0.87622	-14.925	15.802	-89.743	0.87622	35.435	-8.2112	41.035
9.6234	19.952	11.937	-7.053	-19.559	-14.082	4.3414	18.773	15.945	-1.5429	-17.613	-7.9724	-48.75	90	12.367	-7.9724	23.015	68.208	-9.7426	0.83191	-14.84	15.784	-89.875	0.83191	35.344	-8.2172	41.447
9.5126	19.943	12.037	-6.9349	-19.531	-14.171	4.2184	18.729	16.02	-1.4174	-17.552	-7.8719	-48.675	90	12.41	-7.8719	22.962	68.111	-9.7064	0.78499	-14.758	15.765	-90.005	0.78499	35.265	-8.2178	41.835
9.4015	19.932	12.137	-6.8166	-19.503	-14.259	4.0952	18.684	16.095	-1.2919	-17.491	-7.772	-48.601	90	12.454	-7.772	22.91	68.014	-9.6712	0.73724	-14.677	15.746	-90.133	0.73724	35.189	-8.2168	42.214
9.2904	19.922	12.237	-6.6982	-19.475	-14.347	3.972	18.639	16.169	-1.1663	-17.43	-7.672	-48.527	90	12.498	-7.672	22.857	67.917	-9.636	0.6895	-14.595	15.727	-90.262	0.6895	35.113	-8.2157	42.593
9.1792	19.911	12.337	-6.5799	-19.447	-14.435	3.8488	18.594	16.244	-1.0408	-17.368	-7.572	-48.452	90	12.542	-7.572	22.805	67.82	-9.6008	0.64175	-14.514	15.708	-90.39	0.64175	35.037	-8.2146	42.972
9.0672	19.899	12.435	-6.4609	-19.417	-14.521	3.7253	18.547	16.317	-0.91514	-17.306	-7.4732	-48.378	90	12.588	-7.4732	22.755	67.725	-9.568	0.59203	-14.434	15.687	-90.517	0.59203	34.968	-8.21	43.336
8.9546	19.885	12.533	-6.3415	-19.386	-14.607	3.6015	18.499	16.388	-0.78944	-17.241	-7.3753	-48.304	90	12.634	-7.3753	22.705	67.63	-9.5369	0.54088	-14.356	15.666	-90.642	0.54088	34.904	-8.2027	43.688
8.8419	19.871	12.631	-6.2221	-19.355	-14.693	3.4777	18.451	16.46	-0.66373	-17.177	-7.2774	-48.229	90	12.68	-7.2774	22.656	67.535	-9.5059	0.48973	-14.278	15.645	-90.766	0.48973	34.84	-8.1954	44.04
8.7293	19.857	12.729	-6.1027	-19.323	-14.778	3.3539	18.402	16.532	-0.53803	-17.113	-7.1794	-48.155	90	12.727	-7.1794	22.606	67.44	-9.4748	0.43857	-14.2	15.624	-90.891	0.43857	34.776	-8.1882	44.392
8.616	19.842	12.826	-5.9828	-19.291	-14.863	3.2299	18.353	16.603	-0.4123	-17.048	-7.0824	-48.08	90	12.774	-7.0824	22.558	67.346	-9.4454	0.38607	-14.123	15.603	-91.015	0.38607	34.715	-8.1788	44.736
8.5019	19.825	12.921	-5.8624	-19.256	-14.946	3.1055	18.302	16.672	-0.28652	-16.981	-6.9866	-48.006	90	12.823	-6.9866	22.512	67.254	-9.4185	0.33155	-14.048	15.58	-91.136	0.33155	34.661	-8.1662	45.066
8.3879	19.808	13.017	-5.742	-19.222	-15.029	2.9812	18.251	16.741	-0.16074	-16.914	-6.8908	-47.931	90	12.871	-6.8908	22.465	67.161	-9.3915	0.27703	-13.973	15.558	-91.257	0.27703	34.606	-8.1536	45.397
8.2738	19.791	13.113	-5.6216	-19.187	-15.112	2.8569	18.2	16.81	-0.034957	-16.847	-6.795	-47.857	90	12.92	-6.795	22.418	67.068	-9.3645	0.22251	-13.898	15.535	-91.378	0.22251	34.552	-8.141	45.727
8.1594	19.773	13.208	-5.501	-19.152	-15.195	2.7324	18.148	16.878	0.09082	-16.78	-6.6997	-47.782	90	12.969	-6.6997	22.372	66.976	-9.3385	0.16725	-13.824	15.512	-91.499	0.16725	34.499	-8.1274	46.053
8.044	19.753	13.301	-5.3796	-19.115	-15.276	2.6076	18.093	16.944	0.21659	-16.71	-6.606	-47.707	90	13.02	-6.606	22.329	66.886	-9.3156	0.10939	-13.752	15.487	-91.617	0.10939	34.452	-8.11	46.365
7.9285	19.733	13.395	-5.2583	-19.077	-15.356	2.4828	18.039	17.01	0.34236	-16.641	-6.5124	-47.633	90	13.071	-6.5124	22.285	66.795	-9.2927	0.05154	-13.681	15.463	-91.734	0.05154	34.406	-8.0926	46.677
7.8131	19.712	13.488	-5.137	-19.039	-15.437	2.358	17.985	17.077	0.46813	-16.571	-6.4188	-47.558	90	13.122	-6.4188	22.241	66.705	-9.2698	-0.0063125	-13.609	15.439	-91.852	-0.0063125	34.359	-8.0751	46.99
7.6976	19.692	13.582	-5.0156	-19.001	-15.518	2.2332	17.931	17.143	0.59389	-16.501	-6.3253	-47.484	90	13.173	-6.3253	22.197	66.614	-9.2471	-0.064303	-13.538	15.414	-91.969	-0.064303	34.313	-8.0575	47.301
7.5809	19.668	13.673	-4.8934	-18.961	-15.596	2.108	17.874	17.206	0.71956	-16.429	-6.234	-47.409	90	13.226	-6.234	22.156	66.526	-9.2282	-0.12545	-13.47	15.388	-92.083	-0.12545	34.273	-8.0357	47.598
7.4642	19.645	13.764	-4.7713	-18.92	-15.674	1.9829	17.816	17.27	0.84524	-16.356	-6.1426	-47.334	90	13.28	-6.1426	22.115	66.438	-9.2093	-0.18659	-13.402	15.362	-92.198	-0.18659	34.233	-8.0139	47.895
7.3475	19.621	13.855	-4.6491	-18.879	-15.752	1.8577	17.759	17.333	0.97091	-16.284	-6.0513	-47.26	90	13.333	-6.0513	22.074	66.35	-9.1904	-0.24773	-13.334	15.336	-92.312	-0.24773	34.193	-7.9921	48.191
7.2308	19.598	13.947	-4.5269	-18.838	-15.83	1.7325	17.702	17.396	1.0966	-16.211	-5.9599	-47.185	90	13.387	-5.9599	22.033	66.262	-9.1716	-0.30888	-13.266	15.31	-92.426	-0.30888	34.154	-7.9703	48.488
7.113	19.571	14.036	-4.4041	-18.795	-15.906	1.6071	17.642	17.457	1.2221	-16.137	-5.8705	-47.111	90	13.442	-5.8705	21.995	66.176	-9.1561	-0.37282	-13.201	15.283	-92.537	-0.37282	34.118	-7.9449	48.775
6.9951	19.544	14.125	-4.2812	-18.751	-15.981	1.4816	17.582	17.518	1.3476	-16.062	-5.7815	-47.036	90	13.498	-5.7815	21.957	66.09	-9.1412	-0.43721	-13.136	15.255	-92.647	-0.43721	34.083	-7.9189	49.061
6.8772	19.518	14.214	-4.1583	-18.707	-16.057	1.3562	17.522	17.578	1.4731	-15.987	-5.6925	-46.962	90	13.554	-5.6925	21.918	66.004	-9.1263	-0.5016	-13.072	15.227	-92.758	-0.5016	34.048	-7.8929	49.346
6.7593	19.491	14.303	-4.0354	-18.663	-16.132	1.2307	17.462	17.639	1.5986	-15.911	-5.6034	-46.887	90	13.61	-5.6034	21.88	65.918	-9.1114	-0.56599	-13.007	15.199	-92.868	-0.56599	34.013	-7.8669	49.632
6.6406	19.462	14.39	-3.9121	-18.617	-16.206	1.1052	17.4	17.697	1.7239	-15.835	-5.516	-46.812	90	13.668	-5.516	21.844	65.834	-9.0992	-0.63257	-12.945	15.17	-92.977	-0.63257	33.982	-7.8384	49.908
6.5216	19.432	14.476	-3.7885	-18.57	-16.279	0.97951	17.337	17.755	1.8491	-15.757	-5.4294	-46.738	90	13.727	-5.4294	21.808	65.75	-9.0882	-0.70016	-12.884	15.141	-93.084	-0.70016	33.953	-7.8087	50.18
6.4026	19.402	14.563	-3.6649	-18.523	-16.351	0.85385	17.274	17.813	1.9743	-15.679	-5.3427	-46.663	90	13.785	-5.3427	21.773	65.667	-9.0772	-0.76776	-12.824	15.112	-93.191	-0.76776	33.925	-7.7789	50.452
6.2836	19.372	14.649	-3.5413	-18.476	-16.424	0.7282	17.211	17.87	2.0995	-15.601	-5.256	-46.589	90	13.844	-5.256	21.737	65.583	-9.0662	-0.83535	-12.763	15.082	-93.298	-0.83535	33.896	-7.7492	50.724
6.1641	19.34	14.735	-3.4175	-18.428	-16.496	0.6025	17.147	17.926	2.2245	-15.522	-5.1706	-46.514	90	13.904	-5.1706	21.703	65.501	-9.0572	-0.90453	-12.704	15.052	-93.403	-0.90453	33.87	-7.7176	50.99
6.044	19.307	14.819	-3.2933	-18.378	-16.566	0.47674	17.081	17.981	2.3494	-15.442	-5.0864	-46.44	90	13.965	-5.0864	21.67	65.42	-9.0501	-0.97528	-12.646	15.021	-93.506	-0.97528	33.846	-7.6841	51.25
5.924	19.273	14.903	-3.1692	-18.328	-16.636	0.35098	17.015	18.036	2.4743	-15.362	-5.0022	-46.366	90	14.026	-5.0022	21.637	65.339	-9.043	-1.046	-12.589	14.99	-93.61	-1.046	33.822	-7.6506	51.511
5.8039	19.24	14.987	-3.0451	-18.278	-16.706	0.22522	16.949	18.09	2.5991	-15.282	-4.9179	-46.291	90	14.088	-4.9179	21.605	65.258	-9.0359	-1.1168	-12.532	14.958	-93.714	-1.1168	33.799	-7.617	51.771
5.6836	19.206	15.07	-2.9208	-18.227	-16.775	0.09945	16.883	18.144	2.7238	-15.2	-4.8345	-46.217	90	14.15	-4.8345	21.573	65.178	-9.03	-1.1885	-12.476	14.927	-93.816	-1.1885	33.776	-7.5824	52.028
5.5626	19.17	15.152	-2.7961	-18.174	-16.842	-0.026333	16.814	18.196	2.8483	-15.118	-4.7528	-46.142	90	14.214	-4.7528	21.543	65.099	-9.0268	-1.2624	-12.423	14.894	-93.916	-1.2624	33.757	-7.5454	52.279
